timestamp_ms,elapsed_s,run_id,robot_id,expert_name,fault_active,fault_label,fault_subsystem,severity,battery_voltage_v,battery_current_a,battery_power_w,pwm_left,pwm_right,rpm_left,rpm_right,encoder_count_left,encoder_count_right,current_left_a,current_right_a,vibration_rms,vibration_peak,motor_temp_left_c,motor_temp_right_c,telemetry_valid,telemetry_age_ms,driver_temp_left_c,driver_temp_right_c,driver_fault_left,driver_fault_right,driver_enable_left,driver_enable_right,heartbeat_counter,heartbeat_interval_ms,watchdog_count,packet_error_count,task_loop_time_ms,control_loop_jitter_ms,uart_rx_errors,brightness_command,light_current_a,light_voltage_v,light_sensor_lux,light_driver_temp_c,light_fault_gpio,source_file
1500,0.500,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1005,100,0,13,14,3,5,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1600,0.600,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1006,100,0,14,12,2,3,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1700,0.700,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1007,100,0,15,13,3,4,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1800,0.800,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1008,100,0,16,14,2,5,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1900,0.900,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1009,100,0,17,12,3,3,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2000,1.000,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1010,100,0,18,13,2,4,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2100,1.100,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1011,100,0,19,14,3,5,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2200,1.200,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1012,100,0,20,12,2,3,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2300,1.300,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1013,100,0,21,13,3,4,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2400,1.400,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1014,100,0,22,14,2,5,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2500,1.500,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1015,100,0,23,12,3,3,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2600,1.600,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1016,100,0,24,13,2,4,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
2700,1.700,packet_loss_run_003,porter_dev,esp32_expert,1,packet_loss,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1017,100,0,25,14,3,5,,,,,,,ai_ml/datasets/esp32_expert/raw/packet_loss_run_003.csv
1000,0.000,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1000,100,0,0,65,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1100,0.100,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1001,100,0,1,66,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1200,0.200,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1002,100,0,0,67,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1300,0.300,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1003,100,0,1,68,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1400,0.400,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1004,100,0,0,69,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1500,0.500,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1005,100,0,1,70,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1600,0.600,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1006,100,0,0,71,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1700,0.700,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1007,100,0,1,72,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1800,0.800,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1008,100,0,0,73,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1900,0.900,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1009,100,0,1,74,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2000,1.000,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1010,100,0,0,75,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2100,1.100,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1011,100,0,1,76,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2200,1.200,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1012,100,0,0,77,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2300,1.300,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1013,100,0,1,78,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2400,1.400,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1014,100,0,0,79,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2500,1.500,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1015,100,0,1,80,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2600,1.600,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1016,100,0,0,81,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
2700,1.700,task_overrun_run_006,porter_dev,esp32_expert,1,task_overrun,esp32,3,,,,,,,,,,,,,,,,1,5,,,,,,,1017,100,0,1,82,24,0,,,,,,,ai_ml/datasets/esp32_expert/raw/task_overrun_run_006.csv
1000,0.000,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1000,100,1,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1100,0.100,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1001,100,1,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1200,0.200,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1002,100,1,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1300,0.300,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1003,100,1,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1400,0.400,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1004,100,1,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1500,0.500,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1005,100,1,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1600,0.600,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1006,100,2,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1700,0.700,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1007,100,2,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1800,0.800,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1008,100,2,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1900,0.900,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1009,100,2,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2000,1.000,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1010,100,2,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2100,1.100,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1011,100,2,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2200,1.200,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1012,100,3,0,12,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2300,1.300,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1013,100,3,1,13,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2400,1.400,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1014,100,3,0,14,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2500,1.500,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1015,100,3,1,12,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2600,1.600,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1016,100,3,0,13,2,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
2700,1.700,watchdog_reset_run_004,porter_dev,esp32_expert,1,watchdog_reset,esp32,1,,,,,,,,,,,,,,,,1,5,,,,,,,1017,100,3,1,14,3,0,,,,,,,ai_ml/datasets/esp32_expert/raw/watchdog_reset_run_004.csv
1000,0.000,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,250,36.00,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1100,0.100,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,250,36.10,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1200,0.200,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,250,36.20,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1300,0.300,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,250,36.30,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1400,0.400,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,250,36.40,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1500,0.500,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,250,36.50,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1600,0.600,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,250,36.60,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1700,0.700,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,250,36.70,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1800,0.800,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,250,36.80,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1900,0.900,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,250,36.90,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2000,1.000,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,250,37.00,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2100,1.100,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,250,37.10,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2200,1.200,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,250,37.20,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2300,1.300,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,250,37.30,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2400,1.400,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,250,37.40,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2500,1.500,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,250,37.50,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2600,1.600,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,250,37.60,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
2700,1.700,brightness_mismatch_run_003,porter_dev,lighting_expert,1,brightness_mismatch,lighting,3,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,250,37.70,0,ai_ml/datasets/lighting_expert/raw/brightness_mismatch_run_003.csv
1000,0.000,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,620,36.00,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1100,0.100,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,622,36.10,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1200,0.200,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,624,36.20,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1300,0.300,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,626,36.30,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1400,0.400,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,628,36.40,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1500,0.500,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,630,36.50,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1600,0.600,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,632,36.60,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1700,0.700,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,634,36.70,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1800,0.800,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,636,36.80,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1900,0.900,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,638,36.90,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2000,1.000,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,640,37.00,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2100,1.100,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,642,37.10,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2200,1.200,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,644,37.20,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2300,1.300,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,646,37.30,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2400,1.400,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.440,5.050,648,37.40,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2500,1.500,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.450,5.050,650,37.50,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2600,1.600,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.420,5.050,652,37.60,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
2700,1.700,healthy_run_001,porter_dev,lighting_expert,0,healthy,lighting,0,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.430,5.050,654,37.70,0,ai_ml/datasets/lighting_expert/raw/healthy_run_001.csv
1000,0.000,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.00,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1100,0.100,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.10,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1200,0.200,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.20,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1300,0.300,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.30,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1400,0.400,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.40,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1500,0.500,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.50,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1600,0.600,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.60,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1700,0.700,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.70,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1800,0.800,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.80,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1900,0.900,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,36.90,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2000,1.000,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.00,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2100,1.100,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.10,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2200,1.200,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.20,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2300,1.300,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.30,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2400,1.400,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.40,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2500,1.500,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.50,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2600,1.600,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.60,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
2700,1.700,led_disconnected_run_002,porter_dev,lighting_expert,1,led_disconnected,lighting,2,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,180,0.050,5.050,20,37.70,0,ai_ml/datasets/lighting_expert/raw/led_disconnected_run_002.csv
1000,0.000,light_driver_fault_run_004,porter_dev,lighting_expert,1,light_driver_fault,lighting,1,,,,,,,,,,,,,,,,0,180,,,,,,,,,,,,,,180,0.420,5.050,620,36.00,1,ai_ml/datasets/lighting_expert/raw/light_driver_fault_run_004.csv
1100,0.100,light_driver_fault_run_004,porter_dev,lighting_expert,1,light_driver_fault,lighting,1,,,,,,,,,,,,,,,,0,180,,,,,,,,,,,,,,180,0.430,5.050,622,36.10,1,ai_ml/datasets/lighting_expert/raw/light_driver_fault_run_004.csv
1200,0.200,light_driver_fault_run_004,porter_dev,lighting_expert,1,light_driver_fault,lighting,1,,,,,,,,,,,,,,,,0,180,,,,,,,,,,,,,,180,0.440,5.050,624,36.20,1,ai_ml/datasets/lighting_expert/raw/light_driver_fault_run_004.csv
1300,0.300,light_driver_fault_run_004,porter_dev,lighting_expert,1,light_driver_fault,lighting,1,,,,,,,,,,,,,,,,0,180,,,,,,,,,,,,,,180,0.450,5.050,626,36.30,1,ai_ml/datasets/lighting_expert/raw/light_driver_fault_run_004.csv
